"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"76",170,149704744,26289800,299.04,290,33.9000074491217,57.08,53,22.2799815026309,241.96,234,20.9597594249437,0.201823574507237,0.1896,0.220779220779221,0.189166666666667,0.0132757489873539,0.248782223841233,0.239782016348774,0.27807486631016,0.232,0.0167249190360287,76
"77",127,45434525,28254900,274.1,272,15.871644240881,35.57,34,3.93958158061272,238.53,238,19.184092210459,0.194002760284594,0.1904,0.20244461420932,0.1875,0.00598648491818806,0.223205621057043,0.221666666666667,0.228882833787466,0.2176,0.0041969020379085,77
"78",87,61232886.6,28435045,271.87,268,25.2221063050778,45.54,45.5,6.65517190847187,226.33,217,22.4971625595834,0.187114844411879,0.184380108991826,0.2112,0.168067226890756,0.017881677431672,0.225031782413238,0.224774069028156,0.2488,0.201680672268908,0.0230178481012124,78
"79",55,93258165,32636900,319.25,317,4.9038739582069,78.22,77,4.39370532291897,241.03,240,8.29805258887149,0.199060974813507,0.192,0.211666666666667,0.185637891520244,0.0107751550123572,0.263798576469478,0.2536,0.284287011807448,0.247517188693659,0.0146234455502399,79
"80",171,73653995,32636900,301.67,305,14.434145123787,66.26,65,4.31024150346379,235.41,240,18.3787838816853,0.193970126279395,0.192,0.214166666666667,0.183346065699007,0.0115296558274212,0.248847471549928,0.244,0.264166666666667,0.235294117647059,0.0102872343185479,80
"81",197,80147625.6,34141000,261.38,256,14.2402048560909,29.75,27,3.90641792568345,231.63,231,11.58600252656,0.193453455450944,0.1925,0.212534059945504,0.1728,0.0150594253988272,0.21838871926001,0.213333333333333,0.243415077202543,0.1944,0.0188168986788864,81
"82",148,39041629,34302000,268.19,251,37.9775837657804,36.09,39,25.9701051910916,232.1,214,20.9354467182558,0.191431853074745,0.192552225249773,0.201680672268908,0.178333333333333,0.00827213763830754,0.221244929718729,0.227974568574024,0.252,0.180833333333333,0.0263084177658247,82
"83",29,41308205,34627450,359.05,356,7.45000169480016,126.14,129,6.34372353455195,232.91,222,13.1057046719928,0.192865198406338,0.192638655462185,0.201634877384196,0.185,0.00626848900400451,0.297962618091477,0.2925,0.323342415985468,0.283422459893048,0.0158536823281635,83
"84",52,58951176.2,37698400,247.08,241,10.8158880515395,15.9,15,4.37739833252769,231.18,230,7.36957984356687,0.191779277573204,0.1936,0.208900999091735,0.177234530175707,0.0126607447005045,0.20481155124968,0.212,0.2188919164396,0.189457601222307,0.0122920325944563,84
"85",143,66267171,39007950,280.96,282,19.3943238598255,49.51,49.5,7.14283564210328,231.45,237,24.5061835115758,0.19222343648978,0.18991825613079,0.212,0.178762414056532,0.013556538645482,0.233684921372265,0.233303814713896,0.2464,0.221543162719633,0.00811731629225851,85
"86",190,160307513.4,40516300,272.16,289,44.5667629925751,36.58,40,7.4632838657394,235.58,243,40.2319487095728,0.192907237598433,0.1944,0.223834988540871,0.167120799273388,0.0208433437462923,0.222954046648335,0.2312,0.254392666157372,0.196185286103542,0.0224655886618501,86
"87",114,42206650,42023000,274.12,261,21.1556425598754,39.75,35,8.89827471644323,234.37,226,13.5956432415504,0.192618574613398,0.194805194805195,0.201634877384196,0.1808,0.00761745959744008,0.225031483844467,0.227066303360581,0.233333333333333,0.2088,0.00967993885299682,87
"88",19,2328999226,42767200,295.82,285,28.0469951936734,45.78,41,17.0983961679203,250.04,243,18.1730847711942,0.206777283960897,0.195,0.257039055404178,0.185637891520244,0.0259830311835333,0.244306449085455,0.2225,0.294277929155313,0.217723453017571,0.0310415874730301,88
"89",57,51487812.7,43544900,275.03,276,9.34247928506771,48.32,49,3.17782722289709,226.71,227,11.312186152798,0.187062021842772,0.1952,0.206176203451408,0.163483575248281,0.0185825633865246,0.226828054941372,0.2325,0.250681198910082,0.20244461420932,0.0200533273144348,89
"90",99,47550376.3,43848200,263.04,271,21.6014963941077,39.54,35.5,18.0607392714225,223.5,220,18.0137433504241,0.184811452051715,0.1952770208901,0.205833333333333,0.150496562261268,0.0200646548140144,0.218050722081253,0.225833333333333,0.25794732061762,0.167303284950344,0.0285548720879591,90
"91",65,105232006.6,53572900,329.04,327,13.4155947247292,86.75,90,13.0773727012606,242.29,237,26.4824298528117,0.198026753176673,0.1975,0.215431627196333,0.1784,0.0135049866899694,0.269834161427662,0.266615737203973,0.287011807447775,0.2552,0.0110597270138104,91
"92",189,398553718,53572900,293.26,277,28.3287411608348,42.66,41,7.97878500155319,250.6,237,22.1778850627959,0.20633165946785,0.1975,0.2352,0.187929717341482,0.0172999657220643,0.241323552302268,0.225362872421696,0.2768,0.224166666666667,0.0209145310932365,92
"93",96,212336704,55344100,295.65,294.5,16.8273316633711,46.65,46,8.51780666034574,249,246,22.6189336975942,0.204496197763822,0.197860962566845,0.2272,0.194166666666667,0.012225263361414,0.243317494783893,0.233002291825821,0.25794732061762,0.23,0.0128110394474602,93
"94",105,75589796.6,56051000,291.77,260,36.655881333882,54.18,39,18.1583272490846,237.59,222,19.5763694903892,0.195281768620651,0.198001816530427,0.210833333333333,0.1776,0.0132428425726357,0.239694919446104,0.233424159854678,0.2775,0.208,0.0269604207638493,94
"95",34,51250312,57750600,277.13,269,8.99231433901847,43.74,46,5.45249456393099,233.39,235,8.08152275880048,0.19484808318849,0.198333333333333,0.201634877384196,0.179526355996944,0.00809739212990565,0.231628750326982,0.239166666666667,0.243415077202543,0.20550038197097,0.01418317021905,95
