"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"11",19,2587460.78,667744,208.14,207.5,21.344703409426,23.74,22.5,14.9663730820905,184.4,183.5,8.11533029879782,0.15249524596502,0.148516666666667,0.177111716621253,0.13598166539343,0.0157015850637002,0.17233950584544,0.174,0.202543142597639,0.140565317035905,0.0248680043382208,11
"12",67,775721.56,741455,219.36,216,25.1586963096262,37.52,36,11.317707588134,181.84,180,13.8438039964061,0.150362437481309,0.15,0.152788388082506,0.148047229791099,0.00176680737938096,0.180931346612462,0.18,0.192513368983957,0.16802906448683,0.00926761350423641,12
"13",177,2419685343.1,861605,259.34,253,45.7353431840367,49.73,50,17.9093424070943,209.61,196,43.8838906500536,0.176118012346578,0.151666666666667,0.254314259763851,0.1352,0.0481368815460513,0.21792188557246,0.210833333333333,0.299727520435967,0.167303284950344,0.0530296140327242,13
"14",89,1651038.288,928795,233.77,235,12.9434317026986,53.48,52,16.0626802548546,180.29,183,28.909225747732,0.148475158290713,0.1525,0.171122994652406,0.116,0.0180207882886395,0.193410245987223,0.195833333333333,0.204359673024523,0.1728,0.0102556923361017,14
"15",153,674009.5,1016080,218.76,219.5,3.04551334181145,42.36,43,3.94794410120795,176.4,175.5,6.44165735622049,0.146183873758768,0.153496821071753,0.154166666666667,0.136745607333843,0.00835024176078024,0.181358666391897,0.185,0.194368755676658,0.168067226890756,0.00983138441155171,15
"16",94,2056236.54,1188483,228.44,234,21.8915231968629,37.61,46,10.1622146238212,190.83,194.5,16.5907696133614,0.156974475248906,0.154980297791646,0.1725,0.1464,0.00939161663536594,0.187568840325033,0.189056684491979,0.196666666666667,0.176203451407811,0.0077949295250265,16
"17",195,3292078.6,1255420,215.37,201,28.4369424687271,25.35,24,10.8324008922726,190.02,191,21.706946241964,0.157580951342935,0.155844155844156,0.1736,0.133333333333333,0.0173838073214998,0.178131485906624,0.181054239877769,0.2048,0.153333333333333,0.0185596548889246,17
"18",20,1950009.91,1440730,201.55,209,9.85180596683069,9.76,7,4.12707248212668,191.79,202,12.6549347583215,0.157317194931478,0.157372039724981,0.168333333333333,0.144,0.00947513821070689,0.1653282349909,0.161955691367456,0.174166666666667,0.1568,0.00702355360500028,18
"19",81,1616680.72,1457430,266.28,271,7.78249784627485,82.28,82,4.73132693284395,184,189,12.3042244531681,0.151847859758023,0.1575,0.169845594913715,0.1304,0.0139379016946922,0.219730974573431,0.225833333333333,0.242506811989101,0.2024,0.0151541446042656,19
"20",87,207629075.48,1580560,255.3,252,36.3847287312752,40.56,39,8.49755758135741,214.74,198,40.5616179224257,0.178192858283566,0.1584,0.225833333333333,0.152588555858311,0.0316186805810596,0.211867005934601,0.2016,0.251666666666667,0.188010899182561,0.026653197931626,20
"21",27,4569125.15,1605775,219.79,225,20.1024120367922,22.39,18,10.9930143107504,197.4,199.5,17.7194751045227,0.162987745469949,0.158002543142598,0.180833333333333,0.150496562261268,0.0125735406487144,0.181294590572915,0.180793596730245,0.196,0.168831168831169,0.0117165363909078,21
"22",178,1825096.7,1825680,210.1,207,10.5356537528527,17.64,26,10.4934034112634,192.46,192,7.55240278843679,0.159216299132187,0.16,0.164396003633061,0.152024446142093,0.00435430855346372,0.174144522611224,0.1816,0.188010899182561,0.154316271963331,0.0127731656315424,22
"23",144,7946814.15,2435860,228.21,241,44.5058831657528,27.33,37,15.2302563035133,200.88,204,32.0789052434175,0.163269602112532,0.1632,0.189457601222307,0.135833333333333,0.0188732764033562,0.184910223197329,0.1928,0.220779220779221,0.153333333333333,0.0264871219789235,23
"24",196,2785664.2,2465300,222.73,222,9.11304426399739,27.94,26,7.10074686639413,194.79,196,2.40494020169679,0.161004476377819,0.163333333333333,0.173478655767484,0.149732620320856,0.0092733719782327,0.183942527781883,0.190735694822888,0.195,0.169595110771581,0.0101951677392055,24
